Alignment Theta Pi TajimasD PiN NumN PiS NumS
FUN_000225-T1 0.0140002795628 0.013679992545 -0.0847321868412 15.5038580247 1246.47222222 4.8850308642 286.527777778
FUN_000227-T1 0.00336098791367 0.00447246649337 1.03947463066 1.6774691358 710.462962963 2.06635802469 150.537037037
FUN_000230-T1 0.00238334205828 0.00254139391606 0.205447725866 0.523148148148 864.666666667 2.22685185185 248.333333333
FUN_000231-T1 0.00458710918381 0.00581004140787 0.902896814698 4.09645061728 891.509259259 2.13966049383 212.490740741
FUN_000232-T1 0.00309167798469 0.00503517646375 1.78091664802 2.29012345679 441.814814815 0.382716049383 104.185185185
FUN_000234-T1 0.00524954302707 0.00419393154087 -0.659276795695 1.83333333333 602.425925926 1.16358024691 132.574074074
FUN_000235-T1 0.00609365824592 0.00603798530799 -0.0331935981169 6.06172839506 1648.22222222 7.42438271605 490.777777778
FUN_000236-T1 0.00400099503902 0.00520122578946 1.02093780601 1.74382716049 1069.08333333 4.96141975309 256.916666667
FUN_000238-T1 0.00618335596939 0.00627798127798 0.0446290846319 1.69444444444 247.157407407 0.20987654321 64.8425925926
FUN_000240-T1 0.00484238720494 0.00526550647033 0.227871991812 0.996913580247 207.0 0.277777777778 42.0
FUN_000241-T1 0.00508757136722 0.00432656888353 -0.503887618181 2.33024691358 759.009259259 1.65740740741 188.990740741
FUN_000242-T1 0.00413739259716 0.00622860255213 1.62675158797 3.65586419753 662.759259259 1.28549382716 153.240740741
FUN_000249-T1 0.00455663005302 0.00413052171773 -0.333649534412 6.34722222222 1618.82407407 1.94135802469 445.175925926
FUN_000255-T1 0.0031156444807 0.00347401665231 0.29996739031 0.345679012346 308.0 0.961419753086 79.0
FUN_000256-T1 0.00597135519329 0.00692365835223 0.507635462314 2.28395061728 413.944444444 1.25 111.055555556
FUN_000257-T1 0.00097552946119 0.000577901063338 -1.06297895272 0.0 958.351851852 0.694444444444 277.648148148
FUN_000258-T1 0.00408198108917 0.00380291005291 -0.217617296184 1.20061728395 615.342592593 1.63888888889 152.657407407
FUN_000263-T1 0.00894591984603 0.0087071172555 -0.0912594145278 5.08487654321 505.981481481 0.700617283951 115.018518519
FUN_000267-T1 0.00554369845531 0.00608921729611 0.286975667672 0.305555555556 276.194444444 1.75462962963 71.8055555556
FUN_000268-T1 0.00479481287451 0.00680961663418 1.3884912335 5.66049382716 687.194444444 0.0 167.805555556
FUN_000270-T1 0.00455227697299 0.00441337654452 -0.108682046334 4.77777777778 1654.63888889 3.85956790123 358.361111111
FUN_000271-T1 0.00261410171064 0.00402632597755 1.57549165869 1.06635802469 613.314814815 1.8225308642 124.685185185
FUN_000272-T1 0.00451593413495 0.00435467570299 -0.108779229604 0.95987654321 432.185185185 1.30092592593 101.814814815
FUN_000273-T1 0.0121707605172 0.0182222967434 1.78470892638 11.2327674897 681.518518519 3.86136831276 170.481481481
FUN_000274-T1 0.000771065972202 0.000300711811503 -1.49416611876 0.108024691358 987.685185185 0.257716049383 263.314814815
FUN_000280-T1 0.00541043647321 0.00694444444444 0.803246711639 1.02314814815 256.490740741 1.08333333333 55.5092592593
FUN_000293-T1 0.00785142409136 0.00617201919528 -0.724405582358 2.67669753086 512.87037037 1.19367283951 132.12962963
FUN_000306-T1 0.00334931781675 0.0049823633157 1.45610437652 0.918209876543 514.814814815 2.22067901235 133.185185185
FUN_000308-T1 0.0224601312417 0.0300420168067 1.20239686437 9.40509259259 323.546296296 2.51157407407 84.4537037037
FUN_000311-T1 0.0167197945412 0.0146328042328 -0.431730112702 4.68518518519 295.981481481 0.649691358025 79.0185185185
FUN_000317-T1 0.014227190726 0.0146649810367 0.103658547433 2.89969135802 272.305555556 1.93364197531 66.6944444444
FUN_000319-T1 0.00982598098817 0.0113986488066 0.591505304114 14.0848765432 1659.2962963 8.48919753086 377.703703704
FUN_000320-T1 0.00263807272053 0.00379154664869 1.44478449376 1.23919753086 1239.13888889 4.48919753086 314.861111111
FUN_000327-T1 0.00605906740719 0.00662306240196 0.325903273024 6.42438271605 982.046296296 1.26388888889 211.953703704
FUN_000330-T1 0.00102399525608 0.00150979004482 0.921812113577 0.691358024691 387.111111111 0.0 83.8888888889
FUN_000334-T1 0.00183524263932 0.00080210673818 -1.46808642999 0.512345679012 544.166666667 0.0 112.833333333
FUN_000335-T1 0.00080383627602 0.000518518518519 -0.794865149134 0.054012345679 717.314814815 0.399691358025 182.685185185
FUN_000344-T1 0.018263358976 0.0210985991511 0.561281171292 9.36959876543 522.731481481 4.10570987654 125.268518519
FUN_000346-T1 0.00852553626082 0.00542728876062 -1.23074820688 2.57793209877 484.472222222 0.556327160494 109.527777778
FUN_000347-T1 0.00529472996181 0.00563634635491 0.240361518966 17.5895061728 4073.09259259 9.86419753086 936.907407407
FUN_000349-T1 0.00121793375155 0.00141627919406 0.364695844873 0.817901234568 482.638888889 0.0 111.361111111
FUN_000351-T1 0.00521555694174 0.00569874696226 0.329989532729 6.35339506173 1447.23148148 4.03086419753 310.768518519
FUN_000352-T1 0.0050405575064 0.00685385998917 1.20480759503 3.56018518519 742.833333333 2.49691358025 166.166666667
FUN_000353-T1 0.004465757089 0.00409171075838 -0.28215544095 2.05401234568 897.657407407 2.24228395062 182.342592593
FUN_000354-T1 0.00306547732381 0.00334723343198 0.274489549181 1.2762345679 572.324074074 1.02777777778 135.675925926
FUN_000357-T1 0.00522820342127 0.00710629328516 1.04760801246 2.00925925926 293.518518519 0.54012345679 75.4814814815
FUN_000358-T1 0.00421684603814 0.00648191517044 1.89017534037 6.54320987654 1490.75925926 4.98919753086 339.240740741
FUN_000359-T1 0.00146685451829 0.00164909434982 0.323999189809 0.54012345679 658.935185185 0.777777777778 163.064814815
FUN_000360-T1 0.00175510103935 0.00205632956725 0.44759130152 0.0 557.5 1.37345679012 129.5
FUN_000361-T1 0.00506353559698 0.0069074698996 1.06200483918 1.93055555556 308.62037037 0.628086419753 72.3796296296
FUN_000362-T1 0.00608308533205 0.00828542828543 1.16522924273 2.61419753086 455.444444444 1.85648148148 99.5555555556
FUN_000364-T1 0.00379765169773 0.00491292755072 1.00819416789 3.72685185185 1255.91666667 3.5524691358 268.083333333
FUN_000365-T1 0.00960907732254 0.00639056133309 -1.21468003311 4.70679012346 1062.18518519 3.4012345679 242.814814815
FUN_000367-T1 0.00682998143024 0.0105508870215 1.73411846058 3.81944444444 365.601851852 0.888888888889 93.3981481481
FUN_000369-T1 0.00345736032697 0.00356005006543 0.0973795103372 2.44598765432 893.583333333 1.41666666667 222.416666667
FUN_000389-T1 0.00380192833253 0.00173745173745 -1.53836602427 0.054012345679 355.0 0.695987654321 89.0
FUN_000393-T1 0.00358398339627 0.00268678596704 -0.871497539519 2.53858024691 1504.71296296 2.38271604938 379.287037037
FUN_000395-T1 0.00469774447025 0.00501958359101 0.204597359763 0.347222222222 375.444444444 1.90740740741 86.5555555556
FUN_000398-T1 0.0146830774877 0.0157796451914 0.272446143954 10.9567901235 766.222222222 3.90895061728 202.777777778
FUN_000402-T1 0.00673316468316 0.00775855015546 0.557844730953 11.7330246914 1906.27777778 5.82716049383 421.722222222
FUN_000404-T1 0.00890403259592 0.00541310541311 -1.39142795956 4.08179012346 793.083333333 1.04938271605 181.916666667
FUN_000405-T1 0.000920423216817 0.000922896724423 0.00601807977736 0.0 630.0 0.70524691358 156.0
FUN_000406-T1 0.00296150206955 0.00278473962684 -0.16909532318 0.75 455.101851852 0.793209876543 114.898148148
FUN_000407-T1 0.00761689459274 0.0116746382697 1.92811737802 11.0632716049 1284.62962963 7.43055555556 299.37037037
FUN_000408-T1 0.0054267427917 0.00467260509455 -0.455613511896 1.60648148148 589.203703704 1.62345679012 121.796296296
FUN_000409-T1 0.00571447589588 0.00627648637127 0.319644006976 1.43364197531 506.064814815 2.42901234568 126.935185185
FUN_000410-T1 0.00267499592686 0.0028884839201 0.268849019471 1.42592592593 1465.30555556 3.63734567901 337.694444444
FUN_000411-T1 0.00404044689005 0.00454634528709 0.419333843835 1.28086419753 908.351851852 3.73148148148 225.648148148
FUN_000412-T1 0.00637965298429 0.00697068951037 0.312086794031 3.43364197531 616.138888889 1.68981481481 139.861111111
FUN_000413-T1 0.00136243436614 0.00154502478958 0.379678537567 0.054012345679 973.87037037 1.80709876543 265.12962963
FUN_000414-T1 0.00315229912165 0.0039941902687 0.729737236901 0.658950617284 373.666666667 1.12345679012 85.3333333333
FUN_000416-T1 0.0028504832483 0.00295320649931 0.0939805374596 0.0 346.37037037 1.21450617284 76.6296296296
FUN_000417-T1 0.00750836081997 0.00746845746846 -0.0175608806559 1.66820987654 436.194444444 2.2962962963 109.805555556
FUN_000419-T1 0.00239236986911 0.00125031494079 -1.24493400607 0.558641975309 401.37037037 0.054012345679 102.62962963
FUN_000422-T1 0.00239236986911 0.00176366843034 -0.685336389158 0.391975308642 390.648148148 0.472222222222 113.351851852
FUN_000423-T1 0.00287084384293 0.00236761371215 -0.57921409095 0.984567901235 1167.97222222 2.3024691358 260.027777778
FUN_000424-T1 0.00566276414379 0.00416462117493 -0.946893858382 4.10339506173 1419.61111111 2.96604938272 326.388888889
FUN_000429-T1 0.000772919496174 0.000178062678063 -1.1332128884 0.054012345679 254.657407407 0.0 57.3425925926
FUN_000431-T1 0.00241590137602 0.00157573654841 -1.07739115432 0.216049382716 903.740740741 1.46604938272 194.259259259
FUN_000434-T1 0.00113482768379 0.00118892001245 0.130239806566 0.74537037037 1045.68518519 0.728395061728 229.314814815
FUN_000440-T1 0.00123667119388 0.000941527608194 -0.534455264887 0.0 481.0 0.53549382716 104.0
FUN_000442-T1 0.00420306549553 0.00446104367673 0.178999467308 0.91975308642 372.111111111 1.07098765432 86.8888888889
FUN_000443-T1 0.0021340786089 0.00135318630894 -0.999812849617 0.331790123457 546.185185185 0.560185185185 131.814814815
FUN_000444-T1 0.00681217183068 0.00892296655009 0.943912093307 0.992283950617 286.296296296 2.0787037037 67.7037037037
FUN_000446-T1 0.00275286395897 0.00292817279119 0.166075935957 0.0 337.0 1.24691358025 101.0
FUN_000448-T1 0.00734097055726 0.00785919644367 0.237806514659 2.3950617284 537.768518519 2.625 119.231481481
FUN_000449-T1 0.00289908165122 0.00373666406453 0.895066314638 0.753086419753 742.333333333 2.57098765432 172.666666667
FUN_000450-T1 0.00321255158097 0.00343340734305 0.247714301243 4.48765432099 2731.24074074 7.03858024691 721.759259259
FUN_000452-T1 0.00134533267953 0.00154081158265 0.35590626552 0.475308641975 582.111111111 0.598765432099 134.888888889
FUN_000453-T1 0.00979610327735 0.00650423234693 -1.24662434297 9.69598765432 1881.01851852 5.66512345679 434.981481481
FUN_000456-T1 0.00861253152879 0.00725353633517 -0.534394408795 3.59567901235 487.064814815 0.550925925926 100.935185185
FUN_000457-T1 0.00320679365434 0.00340115951818 0.196991523153 2.79938271605 883.240740741 0.930555555556 244.759259259
FUN_000460-T1 0.00650624662053 0.00870460165499 1.18607917188 8.73148148148 934.046296296 0.992283950617 214.953703704
FUN_000461-T1 0.00556502037245 0.00646316646317 0.481981986514 1.83950617284 320.518518519 0.611111111111 69.4814814815
FUN_000462-T1 0.00504198381016 0.00653884811591 1.05156655853 8.03549382716 1385.05555556 2.60648148148 288.944444444
FUN_000464-T1 0.00506619501694 0.00564670312569 0.401185883773 3.36882716049 1175.72222222 4.47067901235 252.277777778
FUN_000466-T1 0.00365380125464 0.00311748436748 -0.428066725852 1.04783950617 428.481481481 0.552469135802 99.5185185185
FUN_000467-T1 0.00100228962097 0.000730976790827 -0.705935074443 0.695987654321 966.703703704 0.158950617284 236.296296296
FUN_000470-T1 0.00247879027848 0.00274805957625 0.307751866498 1.23611111111 548.324074074 0.583333333333 132.675925926
FUN_000471-T1 0.0046599204407 0.00604759348721 0.936027048036 2.31172839506 500.203703704 1.33950617284 120.796296296
FUN_000472-T1 0.00221442500281 0.00318917894675 1.34092710652 1.40586419753 880.12962963 1.97067901235 208.87037037
FUN_000475-T1 0.0042772939458 0.00503082374642 0.615109142742 3.08641975309 1357.65740741 4.91049382716 277.342592593
FUN_000476-T1 0.00511532175649 0.00623136123136 0.75954014583 3.94984567901 1063.12037037 4.04706790123 256.87962963
FUN_000477-T1 0.00463751697704 0.00565527065527 0.713272908549 1.81944444444 638.425925926 2.46913580247 141.574074074
FUN_000478-T1 0.00370562822279 0.00564936770611 1.66965154871 1.63425925926 682.824074074 3.01234567901 163.175925926
FUN_000480-T1 0.00992390464223 0.010884120452 0.345778207384 6.63734567901 797.861111111 3.64814814815 174.138888889
FUN_000482-T1 0.00458461754384 0.002633431911 -1.38322884983 1.36265432099 633.222222222 0.657407407407 155.777777778
FUN_000485-T1 0.0185792346816 0.024378556454 1.1285496242 12.1975308642 502.592592593 2.87654320988 133.407407407
FUN_000491-T1 0.00213948818713 0.00310217876758 1.27476599976 2.22685185185 642.777777778 0.152777777778 146.222222222
FUN_000494-T1 0.00145622513772 0.00185185185185 0.827614766204 1.19444444444 1321.67592593 1.78703703704 334.324074074
FUN_000498-T1 0.00745018987531 0.0116169828365 1.87309840846 2.85030864198 491.944444444 4.09567901235 123.055555556
FUN_000501-T1 0.00462383698596 0.00460972983097 -0.00971150541478 2.00771604938 558.601851852 1.03086419753 119.398148148
FUN_000502-T1 0.00951213064057 0.0113825136172 0.742298942207 49.6988168724 4847.78703704 17.433899177 1062.21296296
FUN_000504-T1 0.0056875208209 0.00774183887391 1.17393281872 1.66975308642 521.740740741 3.11728395062 114.259259259
FUN_000505-T1 0.00628335633547 0.00777677947489 0.82987376091 5.3487654321 917.046296296 3.06635802469 195.953703704
FUN_000506-T1 0.0 0.0 None 0.0 218.0 0.0 49.0
FUN_000508-T1 0.00829871459049 0.00861448493027 0.137856065287 5.47067901235 1187.81481481 6.94135802469 294.185185185
FUN_000511-T1 0.00722122422903 0.00801280848562 0.390453407199 7.97067901235 1027.0 1.91512345679 242.0
FUN_000512-T1 0.00618335596939 0.00537731744628 -0.475184668651 7.77314814815 1832.77777778 4.0524691358 429.222222222
FUN_000513-T1 0.00351290917541 0.00380843568504 0.277978735695 2.17438271605 932.777777778 2.14660493827 234.222222222
FUN_000514-T1 0.0114833753717 0.0158520198203 1.26597140564 5.03703703704 310.12962963 0.788580246914 67.8703703704
FUN_000515-T1 0.00457943090581 0.00552252685586 0.742932914424 6.29475308642 2011.38888889 8.37962962963 466.611111111
FUN_000516-T1 0.0164287706048 0.0285405321902 2.5665302157 8.41358024691 334.722222222 2.99074074074 76.2777777778
FUN_000517-T1 0.00870822632355 0.0111728395062 0.9008836247 2.92901234568 289.740740741 0.981481481481 70.2592592593
FUN_000518-T1 0.00218565754809 0.00323055036046 1.42771067457 1.67901234568 796.333333333 1.43981481481 196.666666667
FUN_000522-T1 0.00349494033052 0.00388313779618 0.338363941842 1.46604938272 548.12037037 1.13888888889 141.87962963
FUN_000540-T1 0.000692962306914 0.000159642401022 -1.1332128884 0.0 278.666666667 0.054012345679 69.3333333333
FUN_000541-T1 0.0036437633391 0.00274725274725 -0.762242874507 0.905864197531 579.462962963 1.24074074074 149.537037037
FUN_000542-T1 0.00265531502589 0.00418831529943 1.78860437858 1.36728395062 783.009259259 2.70061728395 215.990740741
FUN_000544-T1 0.00164048219596 0.00142173271425 -0.298612350851 0.331790123457 356.333333333 0.277777777778 84.6666666667
FUN_000546-T1 0.0046599204407 0.00350433248984 -0.607421185119 0.206790123457 153.648148148 0.498456790123 53.3518518519
FUN_000551-T1 0.00377979440135 0.00398566950291 0.17702483974 3.00154320988 782.787037037 0.706790123457 174.212962963
FUN_000554-T1 0.00262120524789 0.00279646882908 0.210169843281 0.853395061728 900.12962963 2.14814814815 203.87037037
FUN_000555-T1 0.00493151089583 0.00579089168046 0.53085606946 1.55709876543 388.638888889 1.19598765432 100.361111111
FUN_000556-T1 0.00262691593471 0.00501089324619 2.36670214724 0.424382716049 364.0 1.81172839506 95.0
FUN_000558-T1 0.00248609157532 0.00271641302569 0.207467235516 0.054012345679 230.009259259 0.71450617284 60.9907407407
FUN_000560-T1 0.00387204371879 0.0026302107227 -1.1053039759 2.60339506173 1258.75 1.37808641975 298.25
FUN_000562-T1 0.000681217183068 0.000156936597615 -1.1332128884 0.054012345679 281.666666667 0.0 72.3333333333
FUN_000573-T1 0.00497951675411 0.00515990073512 0.102627656413 0.45524691358 277.62962963 1.24537037037 61.3703703704
FUN_000575-T1 0.00872191210591 0.00922580701708 0.216087762297 22.924382716 2945.37037037 10.1820987654 678.62962963
FUN_000576-T1 0.00453291133094 0.00361220511596 -0.660149671938 2.64351851852 642.953703704 0.158950617284 155.046296296
FUN_000579-T1 0.00203217036073 0.000762439807384 -1.39921261635 0.158950617284 292.675925926 0.308641975309 64.3240740741
FUN_000580-T1 0.00230265599902 0.00211915784832 -0.246882746339 0.356481481481 909.981481481 2.01697530864 242.018518519
FUN_000581-T1 0.00530189884184 0.00360576381853 -1.12298861443 2.59259259259 1139.2037037 2.35030864198 270.796296296
FUN_000586-T1 0.0039942175206 0.00237930921161 -1.17910118617 1.01851851852 393.425925926 0.0987654320988 89.5740740741
FUN_000587-T1 0.00351678370759 0.00420304232804 0.552835338288 0.779320987654 392.388888889 1.18209876543 87.6111111111
FUN_000590-T1 0.00318701607233 0.00354287578957 0.371570591102 2.14043209877 1113.89814815 2.55092592593 248.101851852
FUN_000592-T1 0.00400849206792 0.00551703394124 1.36208166177 7.1450617284 2465.33333333 9.50617283951 543.666666667
FUN_000594-T1 0.015264769686 0.02860670194 3.24246005455 31.138117284 1208.32407407 10.162808642 276.675925926
FUN_000597-T1 0.00595434278534 0.00830883793847 1.24292154316 1.98456790123 401.935185185 1.94135802469 84.0648148148
FUN_000598-T1 0.0153753918568 0.023275096765 1.91572257895 26.850308642 1442.62962963 13.6095679012 345.37037037
FUN_000606-T1 0.0113673816811 0.0172679172679 1.67063404047 3.73919753086 238.092592593 1.24691358025 58.9074074074
FUN_000607-T1 0.00229667507434 0.00187704711514 -0.499232495287 0.0 504.666666667 1.14969135802 125.333333333
FUN_000608-T1 0.00459335014869 0.00715797430083 1.62828002331 0.104938271605 336.685185185 2.81790123457 83.3148148148
FUN_000609-T1 0.00208788643122 0.00170755170755 -0.446194833548 0.251543209877 383.694444444 0.515432098765 78.3055555556
FUN_000612-T1 0.0119086855707 0.0058462342413 -1.60016285266 1.01851851852 195.37037037 0.362654320988 47.6296296296
FUN_000613-T1 0.00286232501847 0.00394548851522 1.18947362547 1.22839506173 817.722222222 2.64969135802 193.277777778
FUN_000615-T1 0.0010646838093 0.00119836013876 0.307538360048 0.104938271605 741.685185185 0.950617283951 164.314814815
FUN_000617-T1 0.0105421150954 0.0124642206609 0.658487085009 7.8225308642 898.277777778 5.48302469136 199.722222222
FUN_000620-T1 0.00290193601451 0.0039176360476 1.0662247994 0.356481481481 665.685185185 2.80864197531 165.314814815
FUN_000621-T1 0.00774337697084 0.0114945876414 1.64064969529 4.12808641975 505.925925926 3.18055555556 148.074074074
