Alignment Theta Pi TajimasD PiN NumN PiS NumS
M896_012460 0.00172012536437 0.00227088402271 1.22929592283 1.5 652.0 0.18 170.0
M896_012470 0.000829778784927 0.00109546165884 0.819795688532 0.0 339.666666667 0.42 86.3333333333
M896_012500 0.00160858139877 0.00222475034762 1.65262492434 2.6 1397.66666667 0.92 360.333333333
M896_012510 0.00142726418188 0.00188425302826 1.40201662773 3.36 1799.56666667 0.42 429.433333333
M896_012520 0.0062249065073 0.00726764500349 0.767192518425 4.04 638.9 1.16 156.1
M896_020020 0.00115141942143 0.00130293159609 0.47343387924 1.08 723.6 0.0 197.4
M896_020030 0.00172712913215 0.00172517794668 -0.00494681505893 2.36 1523.8 0.5 318.2
M896_020040 0.00165955756985 0.00093896713615 -1.11173317656 0.18 174.4 0.0 38.6
M896_020050 0.000904055658258 0.000814625367055 -0.35590560555 0.86 927.4 0.0 245.6
M896_020070 0.000973789979006 0.00085705540251 -0.431300104167 0.84 858.0 0.0 231.0
M896_020080 0.00245476223874 0.00316358024691 0.931581857715 0.82 230.333333333 0.0 57.6666666667
M896_020090 0.00253697915583 0.00342016657806 1.52436127493 3.44 1015.43333333 0.42 238.566666667
M896_020160 0.0 0.0 None 0.0 183.0 0.0 48.0
M896_020210 0.000581869567702 0.000914494741655 1.84427289854 1.0 985.833333333 0.0 229.166666667
M896_020220 0.000847687679566 0.00111910471623 0.819795688532 0.0 323.666666667 0.42 93.3333333333
M896_020250 0.00103813733445 0.00130527002774 1.06452799268 1.42 1625.2 0.98 417.8
M896_020260 0.000756928827364 0.00106273296851 1.45356236126 1.34 1116.83333333 0.0 284.166666667
M896_020270 0.000663823027942 0.00102243088159 1.7428627829 0.98 855.833333333 0.0 209.166666667
M896_020280 0.00108431215454 0.00143149284254 1.32460407424 1.84 1556.3 0.68 399.7
M896_020290 0.00122738111937 0.00192901234568 1.46363864356 0.5 234.333333333 0.0 53.6666666667
M896_020310 0.00186045138094 0.00292397660819 2.0567183502 0.5 450.0 1.0 120.0
M896_020320 0.001604102057 0.00195269526953 0.973087888489 2.32 1921.33333333 1.94 502.666666667
M896_020330 0.00220652785505 0.00274656679151 0.98139123179 1.08 633.4 0.9 167.6
M896_020340 0.00254489389762 0.0033117350612 1.33559900901 3.72 1090.2 0.42 298.8
M896_020350 0.00198699135682 0.00249828243083 1.1405454176 2.56 1421.06666667 1.44 357.933333333
M896_020360 0.001617255122 0.00175744371823 0.367155065209 1.22 1225.63333333 1.2 304.366666667
M896_020370 0.00129127219134 0.00138001014713 0.263843761233 1.36 873.633333333 0.0 221.366666667
M896_020390 0.00512298206346 0.00507246376812 -0.0378600392659 0.78 217.766666667 0.48 58.2333333333
M896_020430 0.000574773597364 0.000758807588076 0.819795688532 0.0 496.333333333 0.42 118.666666667
M896_020460 0.00102016093039 0.00121853455187 0.746569842032 0.6 1111.93333333 0.92 274.066666667
M896_020470 0.000900830179355 0.00122324159021 1.43513908129 1.74 1522.1 0.42 439.9
M896_020510 0.0 0.0 None 0.0 401.666666667 0.0 96.3333333333
M896_020520 0.00165955756985 0.00146061554512 -0.431300104167 0.0 497.666666667 0.84 141.333333333
M896_020530 0.000894334629675 0.00104012931337 0.625888321833 0.32 1264.86666667 1.16 316.133333333
M896_020540 0.000505702092102 0.000794786202512 1.46363864356 0.5 572.333333333 0.0 126.666666667
M896_020550 0.00167727526633 0.00242520100171 1.71202200363 0.5 678.033333333 1.34 164.966666667
M896_020560 0.00175209795479 0.00225802010189 1.10861440263 0.82 630.633333333 0.82 176.366666667
M896_020590 0.000752097366764 0.000882584712372 0.624222876474 1.12 1117.46666667 0.0 292.533333333
M896_020610 0.00407583164169 0.00454227812718 0.512449088345 3.26 782.5 0.64 171.5
M896_020630 0.00204919282539 0.00238325281804 0.525941395125 0.42 269.8 0.32 75.2
M896_020640 0.0013985589016 0.00125288493241 -0.399904599865 0.5 821.2 0.64 189.8
M896_020650 0.00118619383349 0.0011434253045 -0.129722109698 0.6 715.0 0.32 179.0
M896_020660 0.00241452023483 0.00379477838494 2.29221835257 1.5 574.666666667 1.0 157.333333333
M896_020670 0.00204665040253 0.00290414483963 1.77461038378 0.92 963.066666667 2.24 245.933333333
M896_020680 0.000927784153226 0.000524934383202 -1.11173317656 0.0 304.066666667 0.18 76.9333333333
M896_020690 0.00135435158 0.00136228182205 0.0149919947447 0.0 211.8 0.32 49.2
M896_020700 0.00179434397147 0.00233126527543 1.07658986818 1.24 477.166666667 0.0 113.833333333
M896_020730 0.00573220155209 0.00646646646647 0.598020186855 3.54 899.766666667 2.92 210.233333333
M896_020740 0.0 0.0 None 0.0 937.666666667 0.0 226.333333333
M896_020750 0.00140272127928 0.00141093474427 0.0210668875362 0.96 611.2 0.0 144.8
M896_020760 0.000548039941673 0.000861326442722 1.46363864356 0.5 509.666666667 0.0 135.333333333
M896_020770 0.00303681926442 0.00427644138984 1.63680479218 2.24 467.866666667 0.0 114.133333333
M896_020780 0.00204721484003 0.002717002717 1.43260278953 2.98 1253.23333333 0.82 300.766666667
M896_020790 0.00364418311731 0.00445462644775 0.973810362533 2.0 699.8 1.5 173.2
M896_020870 0.00339890156134 0.00505698005698 1.75514035573 1.42 244.533333333 0.0 67.4666666667
M896_020880 0.00234484751164 0.00294822185369 0.987932882432 1.1 475.066666667 0.5 127.933333333
M896_020890 0.00121472770577 0.00132875143184 0.376394099124 0.5 1163.43333333 1.24 291.566666667
M896_020910 0.0 0.0 None 0.0 474.666666667 0.0 122.333333333
M896_020920 0.00128074551587 0.00136876006441 0.221711048181 0.68 447.933333333 0.0 104.066666667
M896_020930 0.00076512069779 0.0004329004329 -1.11173317656 0.0 376.0 0.18 86.0
M896_020940 0.00341532137564 0.00488459473967 1.65168124353 1.82 329.033333333 0.0 84.9666666667
M896_020950 0.00177631036371 0.00264284384887 1.75514035573 0.92 477.333333333 0.5 119.666666667
M896_020960 0.00142534581604 0.00164277180406 0.548828377857 0.92 589.0 0.18 155.0
M896_020970 0.0028188657287 0.00354421407053 1.03180765951 1.08 501.9 0.92 125.1
M896_020980 0.00318455641783 0.004004004004 0.830171742068 0.8 177.266666667 0.0 44.7333333333
M896_021000 0.00140272127928 0.00220458553792 1.84427289854 1.0 387.666666667 0.0 116.333333333
M896_021020 0.0 0.0 None 0.0 351.666666667 0.0 95.3333333333
M896_021040 0.00207627466889 0.00238211780062 0.635523272076 2.24 1078.5 0.68 283.5
M896_021050 0.0 0.0 None 0.0 335.333333333 0.0 84.6666666667
M896_021080 0.00211921919891 0.00303756994404 1.99598827839 5.42 2018.1 1.42 483.9
M896_021100 0.000727336959628 0.00114311842707 1.46363864356 0.5 373.5 0.0 112.5
M896_021110 0.00117325762762 0.00138032769612 0.747548394553 0.66 1659.66666667 1.96 449.333333333
M896_021120 0.000595093876059 0.000935278713056 1.46363864356 0.5 453.833333333 0.0 140.166666667
M896_021130 0.00244204326341 0.0027633851468 0.505206801633 1.44 473.333333333 0.0 105.666666667
M896_021140 0.00187029503904 0.00242994317068 1.07658986818 0.82 446.6 0.42 120.4
M896_021150 0.00226593437422 0.00337132003799 1.75514035573 0.5 371.0 0.92 97.0
M896_021160 0.0083418468998 0.0129137987545 2.36459608093 3.44 269.3 0.5 69.7
M896_021200 0.00173065244739 0.00212158302734 1.02026358732 3.68 1967.33333333 1.0 483.666666667
M896_021220 0.000398069552229 0.0004004004004 0.0149919947447 0.32 715.466666667 0.0 172.533333333
M896_021230 0.00088592922902 0.00116959064327 0.819795688532 0.42 329.333333333 0.0 69.6666666667
M896_021240 0.00468636427396 0.00593434343434 1.1279417239 1.68 413.5 1.14 114.5
M896_021270 0.00128074551587 0.0015834675255 0.850406372326 0.68 670.833333333 0.5 157.166666667
M896_021280 0.00181274749938 0.0014245014245 -0.924032594731 1.82 1245.73333333 0.18 314.266666667
M896_021290 0.00114396686854 0.0017259978425 1.3026779048 0.48 249.4 0.0 59.6
M896_021330 0.00168059791939 0.00213652638375 1.18791349513 2.62 1502.93333333 1.02 390.066666667
M896_021340 0.00213126643984 0.00302421284333 1.77461038378 2.16 923.9 1.0 237.1
M896_021350 0.00378348675329 0.00533469249066 1.87775518312 3.38 1060.36666667 2.9 247.633333333
M896_021360 0.0 0.0 None 0.0 144.333333333 0.0 38.6666666667
M896_021390 0.00130920652733 0.00185185185185 1.33722232031 0.9 427.1 0.0 112.9
M896_021410 0.00148612632832 0.00216216216216 1.92676771552 1.5 1322.33333333 1.74 342.666666667
M896_021440 0.00234096531377 0.00343389747363 1.67974585712 0.0 362.333333333 1.4 90.6666666667
M896_021450 0.0019211182738 0.00261674718196 1.30277336403 0.8 439.0 0.5 113.0
M896_021480 0.00336653107028 0.00380952380952 0.47343387924 0.6 251.366666667 0.48 63.6333333333
M896_021490 0.00335693981367 0.0039675002638 0.80616783232 1.86 841.633333333 1.9 211.366666667
M896_021570 0.000860062682187 0.00135171668018 1.46363864356 0.5 317.666666667 0.0 93.3333333333
M896_021580 0.00252489830271 0.00206349206349 -0.657483600019 0.78 328.833333333 0.0 91.1666666667
M896_021590 0.00124030092063 0.00116959064327 -0.183929414409 0.6 447.8 0.0 122.2
M896_021620 0.00170766068782 0.00197530864198 0.628476237735 1.34 824.533333333 0.5 210.466666667
M896_021630 0.00357056325635 0.00460157126824 0.931581857715 0.82 153.4 0.0 44.6
M896_021640 0.00348605288342 0.00438308130616 1.03180765951 1.68 401.966666667 0.32 105.033333333
M896_021650 0.00290934783851 0.0029263831733 0.022480720834 1.1 394.433333333 0.18 91.5666666667
M896_021660 0.0044296461451 0.00607073238652 1.48555550901 1.0 319.0 1.18 80.0
M896_021670 0.00170149584779 0.00246022195481 1.71202200363 0.5 652.666666667 1.34 178.333333333
M896_021700 0.0016713274817 0.00178618334647 0.221711048181 0.0 339.0 0.68 84.0
M896_021720 0.000738737225452 0.0011029838616 1.89304428393 1.4 1525.0 0.5 389.0
M896_021730 0.00159227820891 0.0025025025025 1.84427289854 1.0 357.666666667 0.0 86.3333333333
M896_021740 0.00261841305466 0.0040329218107 1.7428627829 0.98 218.466666667 0.0 51.5333333333
M896_021760 0.00116661967782 0.00181518151815 2.13440732433 1.98 957.633333333 0.0 254.366666667
M896_021780 0.000510080465193 0.000513067179734 0.0149919947447 0.32 555.466666667 0.0 137.533333333
M896_021790 0.00342240710464 0.00448747502689 1.31813838857 2.5 575.5 0.42 147.5
M896_021820 0.00088261114202 0.00102649465945 0.525941395125 0.74 640.333333333 0.0 160.666666667
M896_021830 0.0 0.0 None 0.0 430.333333333 0.0 91.6666666667
M896_021840 0.000451450526665 0.000255427841635 -1.11173317656 0.18 632.066666667 0.0 150.933333333
M896_021850 0.0 0.0 None 0.0 1021.66666667 0.0 244.333333333
M896_021870 0.00194757995801 0.00220385674931 0.544375829569 2.16 866.1 0.0 222.9
M896_030080 0.00380092217612 0.00434090003982 0.587721843162 1.58 443.1 0.6 114.9
M896_030100 0.00230133959882 0.00289351851852 1.03180765951 2.0 614.733333333 0.0 153.266666667
M896_030110 0.00128540277229 0.00137373737374 0.247250383388 1.02 662.066666667 0.0 162.933333333
M896_030120 0.00351727126745 0.00519624101714 1.97479427813 2.82 471.0 0.0 132.0
M896_030130 0.00182679980558 0.00172265288544 -0.183929414409 0.6 309.066666667 0.0 77.9333333333
M896_030140 0.00202156890249 0.00274146695715 1.50833505324 3.02 984.0 0.0 240.0
M896_030150 0.006894225862 0.0104412923562 2.30382220002 3.32 449.0 1.98 115.0
M896_030170 0.00137009985418 0.0021533161068 1.84427289854 1.0 407.0 0.0 109.0
M896_030210 0.0 0.0 None 0.0 274.666666667 0.0 64.3333333333
M896_030220 0.000899454866104 0.000904721515409 0.0149919947447 0.32 314.4 0.0 78.6
M896_030230 0.00327301631832 0.00432098765432 1.15198436679 0.84 260.333333333 0.42 63.6666666667
M896_030240 0.00258963928483 0.0028897028897 0.444866041533 1.1 438.733333333 0.32 107.266666667
M896_030250 0.00274019970836 0.00318690783807 0.525941395125 0.74 208.1 0.0 49.9
M896_030260 0.00223725166063 0.0033286451008 1.75514035573 0.92 381.166666667 0.5 92.8333333333
M896_030270 0.000841632767569 0.00047619047619 -1.11173317656 0.18 326.7 0.0 93.3
M896_030280 0.00127153151935 0.00173194777511 1.30277336403 1.3 669.266666667 0.0 164.733333333
M896_030310 0.00183153244756 0.00234120130493 1.21849965693 3.18 1406.93333333 0.48 330.066666667
M896_030330 0.000524848941914 0.000296956198961 -1.40085080218 0.18 1075.03333333 0.18 271.966666667
M896_030350 0.000430031341094 0.000675858340092 1.46363864356 0.5 639.0 0.0 183.0
M896_030360 0.000687047157199 0.000993413238311 1.43863243595 0.5 822.333333333 0.42 206.666666667
M896_030380 0.00156064354251 0.0018395879323 0.686229081932 1.08 727.0 0.42 179.0
M896_030390 0.00122578504509 0.00157010065983 1.21188087503 3.08 1877.6 0.18 429.4
M896_030420 0.00248933635478 0.00302556077204 0.775011873709 0.84 350.2 0.32 75.8
M896_030440 0.00116951451573 0.00139693042919 0.746569842032 1.52 965.033333333 0.0 243.966666667
M896_030460 0.0 0.0 None 0.0 412.0 0.0 104.0
M896_030470 0.000428467590762 0.000646464646465 1.3026779048 0.48 654.6 0.0 170.4
M896_030490 0.000390160885628 0.000613195977434 1.46363864356 0.5 721.833333333 0.0 184.166666667
M896_030510 0.00263795345059 0.00326147042565 0.850406372326 0.68 324.5 0.5 77.5
M896_030520 0.00207932801399 0.00252723311547 0.775011873709 0.0 406.0 1.16 104.0
