#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CalibratedYuleModel.t:finalconcatenation_CN_4fold" spec="beast.evolution.speciation.CalibratedYuleModel">
#            <parameter id="birthRateY.t:finalconcatenation_CN_4fold" name="birthRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:finalconcatenation_CN_4fold" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.finalconcatenation_CN_4fold" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="CalibratedYuleBirthRatePrior.t:finalconcatenation_CN_4fold" name="distribution" x="@birthRateY.t:finalconcatenation_CN_4fold">
#            <Uniform id="Uniform.6" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="ClockPrior.c:finalconcatenation_CN_4fold" name="distribution">
#            <parameter id="clockRate.c:finalconcatenation_CN_4fold" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="RateACPrior.s:finalconcatenation_CN_4fold" name="distribution">
#            <parameter id="rateAC.s:finalconcatenation_CN_4fold" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateAGPrior.s:finalconcatenation_CN_4fold" name="distribution">
#            <parameter id="rateAG.s:finalconcatenation_CN_4fold" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta" spec="beast.core.parameter.RealParameter">20.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:finalconcatenation_CN_4fold" name="distribution">
#            <parameter id="rateAT.s:finalconcatenation_CN_4fold" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCGPrior.s:finalconcatenation_CN_4fold" name="distribution">
#            <parameter id="rateCG.s:finalconcatenation_CN_4fold" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.7" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.8" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:finalconcatenation_CN_4fold" name="distribution">
#            <parameter id="rateGT.s:finalconcatenation_CN_4fold" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.5" name="distr">
#                <parameter estimate="false" id="RealParameter.11" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.12" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="Asia.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:finalconcatenation_CN_4fold">
#            <taxonset id="Asia" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="CN-WON-2" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="RU-BAYA1-1" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="US-SP131-1" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="US-SP15-1" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="US-SP163-1" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <LogNormal id="LogNormalDistributionModel.2" name="distr" offset="0.45">
#                <parameter estimate="false" id="RealParameter.17" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.18" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="5.0">0.775</parameter>
#            </LogNormal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@finalconcatenation_CN_4fold" id="treeLikelihood.finalconcatenation_CN_4fold" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:finalconcatenation_CN_4fold">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:finalconcatenation_CN_4fold" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:finalconcatenation_CN_4fold" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:finalconcatenation_CN_4fold" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:finalconcatenation_CN_4fold" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="gtr.s:finalconcatenation_CN_4fold" rateAC="@rateAC.s:finalconcatenation_CN_4fold" rateAG="@rateAG.s:finalconcatenation_CN_4fold" rateAT="@rateAT.s:finalconcatenation_CN_4fold" rateCG="@rateCG.s:finalconcatenation_CN_4fold" rateGT="@rateGT.s:finalconcatenation_CN_4fold" spec="beast.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateCT.s:finalconcatenation_CN_4fold" lower="0.0" name="rateCT" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                    <frequencies data="@finalconcatenation_CN_4fold" id="empiricalFreqs.s:finalconcatenation_CN_4fold" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:finalconcatenation_CN_4fold" id="StrictClock.c:finalconcatenation_CN_4fold" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.finalconcatenation_CN_4fold	TreeHeight	rateAC	rateAG	rateAT	rateCG	rateGT	logP(mrca(Asia))	mrca.age(Asia)	clockRate	CalibratedYuleModel	birthRateY
0	-615516.9417718017	-615486.437759122	-30.504012679728415	-615486.437759122	3.5095233961352545	1.0	1.0	1.0	1.0	1.0	-1.6151772864591245	3.0330285827508203	1.0	-6.076380476751986	1.0
1000	-241999.32840003842	-241951.60342541928	-47.72497461913703	-241951.60342541928	29.50287127501771	1.0	1.0	1.0	1.0	0.5444683894126582	-4.429205429256848	0.668803222358512	0.01041239662023325	-21.106415557422864	0.2358297273294591
2000	-240403.76893824246	-240349.4136322441	-54.35530599836395	-240349.4136322441	104.53003228037726	0.8562824800489072	1.2244896397351486	1.0	1.0	0.47980686285850943	-5.345724915495572	0.6173419499756402	0.003176757838534557	-26.904945073542336	0.04917335565946928
3000	-238693.21996875515	-238638.2426935987	-54.977275156445764	-238638.2426935987	125.14420897839288	0.8562824800489072	1.8489632762811192	0.6203283881435833	1.0	0.47980686285850943	-5.015133444931332	0.6336063648890872	0.002772817263599591	-27.926384243731153	0.03976782326657221
4000	-238562.57551230464	-238507.39521084062	-55.18030146402922	-238507.39521084062	205.27320801651234	0.45952954174305505	1.8489632762811192	0.6203283881435833	0.7458775822025677	0.47980686285850943	-2.790576203656893	0.8525962376206153	0.0017062227114558032	-31.288866666230263	0.020655726384675506
5000	-238554.09533878692	-238500.3536250836	-53.74171370331972	-238500.3536250836	172.90970796270966	0.45952954174305505	1.8489632762811192	0.6203283881435833	0.7458775822025677	0.47980686285850943	-2.807708615065689	0.8494536418855907	0.0020429256910024104	-29.833146494111965	0.017399843829012447
6000	-237451.49352546173	-237397.26525102093	-54.22827444079974	-237397.26525102093	234.13408388555922	0.45952954174305505	1.6058031085064761	0.18208417247407144	0.7458775822025677	0.47980686285850943	-1.8323234695441235	1.154063171680586	0.0016752759769678885	-32.64951676664392	0.014960266653438374
7000	-237292.35120664252	-237237.42938277416	-54.92182386836076	-237237.42938277416	277.36597203964635	0.45952954174305505	1.2095751074247085	0.18208417247407144	0.7458775822025677	0.45020553153900894	-1.6837530239227074	1.2520024319161478	0.0012651615110714188	-33.84409076005829	0.011418049892626054
8000	-237196.31234958023	-237136.70834794556	-59.604001634672	-237136.70834794556	427.56146180016356	0.25174498021305847	1.2095751074247085	0.18208417247407144	0.7458775822025677	0.45020553153900894	-1.3648964408187394	1.9976639637760498	8.432237184029021E-4	-39.43760087264059	0.013468079403538885
9000	-237156.55560170815	-237104.1565879764	-52.3990137317472	-237104.1565879764	200.48418572081144	0.24922829432980775	1.2095751074247085	0.18208417247407144	0.7458775822025677	0.4155280813723596	-2.1585743124283927	1.0111512520899633	0.0018279206439142243	-31.52834573665524	0.020119470346609925
10000	-237163.0101060137	-237105.17941690868	-57.83068910503417	-237105.17941690868	339.8615779120327	0.24922829432980775	1.2095751074247085	0.18208417247407144	0.7458775822025677	0.4155280813723596	-1.3995821317485124	1.6614998644870917	0.0010740679262904978	-37.719013290622094	0.017593020911821192
11000	-237071.49908332262	-237017.89130247146	-53.607780851155425	-237017.89130247146	260.9480162765683	0.24922829432980775	1.2095751074247085	0.18208417247407144	0.6007927974938225	0.24506518426013824	-1.94898095718737	1.0946209884484328	0.0014900241727317128	-33.685381451354644	0.017529464611789704
12000	-237075.79384998768	-237014.81562951082	-60.97822047684976	-237014.81562951082	571.3656661686045	0.24922829432980775	1.2095751074247085	0.18208417247407144	0.5933072506221212	0.24506518426013824	-1.4346697721231858	2.4462805000216763	6.769214006329024E-4	-41.58279164905161	0.009690665617082666
13000	-237050.7966070128	-236993.86185610582	-56.93475090698369	-236993.86185610582	432.26862751720466	0.25386697170604683	1.2095751074247085	0.18208417247407144	0.4485904748512796	0.24506518426013824	-1.3749019157815747	1.7778336185173935	9.18190631352144E-4	-37.8612006288256	0.004935097456484014
14000	-237035.89761274928	-236980.05264545878	-55.8449672904844	-236980.05264545878	385.0492110520856	0.25386697170604683	1.2095751074247085	0.18208417247407144	0.4485904748512796	0.2646895860025101	-1.4124037703165313	1.6206744092844176	0.0010103103777927918	-36.65877086178547	0.009129737414703161
15000	-236897.51647447262	-236840.80484518321	-56.711629289393144	-236840.80484518321	416.34302053068456	0.25386697170604683	0.9601072653916441	0.18208417247407144	0.4485904748512796	0.2646895860025101	-1.363860054607263	1.9593679217921605	8.619070937919188E-4	-37.8058804108848	0.00917606788808973
16000	-236834.20292905215	-236782.89120679448	-51.31172225768158	-236782.89120679448	191.65855998596365	0.21496202563039749	0.9601072653916441	0.15810590815976847	0.4485904748512796	0.2646895860025101	-2.6088516719596164	0.8888435663310748	0.0019175202489230747	-31.45944539659971	0.02564864324572526
17000	-236836.73497086315	-236780.54590789156	-56.189062971579446	-236780.54590789156	315.00313503984836	0.21496202563039749	0.9601072653916441	0.15810590815976847	0.4485904748512796	0.2646895860025101	-1.564160993278275	1.3627427026312293	0.0011579369320985713	-37.38147678917891	0.021101610158862135
18000	-236829.5594052107	-236779.4240993354	-50.13530587530143	-236779.4240993354	182.85560360044622	0.21496202563039749	0.9601072653916441	0.15810590815976847	0.4485904748512796	0.2646895860025101	-2.5042975718267666	0.9124861494727238	0.002017156672941391	-30.387583114352402	0.015626771504224726
19000	-236789.18912378422	-236736.30431214842	-52.884811635808134	-236736.30431214842	264.417873016476	0.21182349894594046	0.9601072653916441	0.12113465194052553	0.4485904748512796	0.2646895860025101	-1.759606085383961	1.1980987840796373	0.0014101477415255617	-34.1528081932284	0.01793196484020458
20000	-236790.44087599637	-236737.5817177048	-52.85915829155899	-236737.5817177048	284.3855072755622	0.21182349894594046	0.9601072653916441	0.12113465194052553	0.4485904748512796	0.2646895860025101	-1.6070917253938304	1.318225373974856	0.0013358531668866142	-34.279669208969395	0.013006138344776378
21000	-236707.00142896705	-236645.84597735052	-61.15545161654227	-236645.84597735052	716.1180106263156	0.20872299812824313	0.790668070767539	0.09361311948089848	0.42209886437404576	0.2646895860025101	-1.8025734607365353	3.531542261830245	5.045809871147686E-4	-42.89580354048668	0.0030716625649661075
22000	-236665.31180536994	-236613.32659078384	-51.98521458610085	-236613.32659078384	280.1587818226147	0.20872299812824313	0.790668070767539	0.09361311948089848	0.2931768770051949	0.2646895860025101	-1.8221476986604883	1.159853808664324	0.0013317355381853458	-34.06512475757493	0.007270885880268061
23000	-236667.1387087148	-236615.9533420029	-51.18536671189397	-236615.9533420029	254.88236602671074	0.20872299812824313	0.790668070767539	0.09361311948089848	0.3034593443139333	0.2646895860025101	-1.8273062794166919	1.1569043895736477	0.0014803804375945382	-33.22634209028668	0.009460059121218216
24000	-236665.65885284552	-236614.61197428286	-51.0468785626712	-236614.61197428286	255.48413597500593	0.20872299812824313	0.790668070767539	0.09361311948089848	0.3034593443139333	0.2646895860025101	-2.053935192256091	1.0497893768044917	0.0014998729342538214	-32.86122502822451	0.010347341993228237
